"","Site","Environment2","Date","Structure","n_s","n_m","n_l","p_xxx","p_s","p_m","p_l","p_sm","p_sl","p_ml","p_sml","p_ae_s","p_ae_m","p_ae_l","p_ae_sm","p_ae_sl","p_ae_ml","p_ae_sml","cover"
"1325","Ukunda","Household",2021-07-13,"UP53283HL",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1326","Ukunda","Household",2021-07-13,"UP53283HL",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1327","Ukunda","Household",2021-07-13,"UP53283HL",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1328","Ukunda","Household",2021-07-13,"UP54302HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1329","Ukunda","Household",2021-07-13,"UP54302HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1330","Ukunda","Household",2021-07-13,"UP56336HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1331","Ukunda","Household",2021-07-18,"UQ57361HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1332","Ukunda","Household",2021-07-18,"UQ58362HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1333","Ukunda","Household",2021-07-18,"UQ58362HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1334","Ukunda","Household",2021-07-18,"UQ58362HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1335","Ukunda","Household",2021-07-18,"UQ59349HL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1336","Ukunda","Household",2021-07-18,"UQ60354HL",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1337","Ukunda","Household",2021-07-19,"UR63390HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1338","Ukunda","Household",2021-07-19,"UR64382HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1339","Ukunda","Household",2021-07-26,"UJ33041HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1340","Ukunda","Household",2021-07-26,"UJ33060HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1341","Ukunda","Household",2021-07-26,"UJ33060HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1342","Ukunda","Household",2021-07-27,"UJ36003HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1343","Ukunda","Household",2021-07-27,"UJ36003HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1344","Ukunda","Household",2021-07-28,"UK37143HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1345","Ukunda","Household",2021-07-28,"UK39097HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1346","Ukunda","Household",2021-07-28,"UK39098HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1347","Ukunda","Household",2021-08-02,"UL43210HL",0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"1348","Ukunda","Household",2021-08-03,"UM46227HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1349","Ukunda","Household",2021-08-03,"UM46227HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1350","Ukunda","Household",2021-08-03,"UM48213HL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1351","Ukunda","Household",2021-08-11,"UP54302HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1352","Ukunda","Household",2021-08-12,"UP56336HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1353","Ukunda","Household",2021-08-23,"UQ57361HL",0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1354","Ukunda","Household",2021-08-23,"UQ57361HL",0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1355","Ukunda","Household",2021-08-23,"UQ57361HL",0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1356","Ukunda","Household",2021-08-23,"UQ58362HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1357","Ukunda","Household",2021-08-23,"UQ59349HL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1358","Ukunda","Household",2021-08-24,"UR64382HL",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1359","Ukunda","Household",2021-08-30,"UJ34041HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1360","Ukunda","Household",2021-08-30,"UJ35062HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1361","Ukunda","Household",2021-08-31,"UK37143HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1362","Ukunda","Household",2021-08-31,"UK39098HL",0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1363","Ukunda","Household",2021-08-31,"UK39098HL",0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1364","Ukunda","Household",2021-08-31,"UK39098HL",0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1365","Ukunda","Household",2021-09-06,"UL43210HL",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1366","Ukunda","Household",2021-09-06,"UL44183HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1367","Ukunda","Household",2021-09-07,"UM46227HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1368","Ukunda","Household",2021-09-14,"UP54302HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1369","Ukunda","Household",2021-09-14,"UP56336HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1370","Ukunda","Household",2021-09-14,"UP56336HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1371","Ukunda","Household",2021-09-20,"UQ57361HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1372","Ukunda","Household",2021-09-20,"UQ57361HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1373","Ukunda","Household",2021-09-20,"UQ59349HL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1374","Ukunda","Household",2021-09-21,"UR64382HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1375","Ukunda","Household",2021-09-27,"UJ35062HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1376","Ukunda","Household",2021-09-28,"UK37143HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1377","Ukunda","Household",2021-09-28,"UK39098HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1378","Ukunda","Household",2021-09-28,"UK39098HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1379","Ukunda","Household",2021-09-28,"UK39098HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1380","Ukunda","Household",2021-09-28,"UK40097HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1381","Ukunda","Household",2021-10-04,"UL43210HL",0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"1382","Ukunda","Household",2021-10-05,"UM46227HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1383","Ukunda","Household",2021-10-05,"UM48213HL",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1384","Ukunda","Household",2021-10-05,"UM48213HL",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1385","Ukunda","Household",2021-10-13,"UP54302HL",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1386","Ukunda","Household",2021-10-13,"UP55317HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1387","Ukunda","Household",2021-10-13,"UP55317HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1388","Ukunda","Household",2021-10-18,"UQ57361HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1389","Ukunda","Household",2021-10-18,"UQ57361HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1390","Ukunda","Household",2021-10-18,"UQ58362HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1391","Ukunda","Household",2021-10-18,"UQ58362HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1392","Ukunda","Household",2021-10-18,"UQ59349HL",0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"1393","Ukunda","Household",2021-10-19,"UR64382HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1394","Ukunda","Household",2021-10-25,"UJ33060HL",0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"1395","Ukunda","Household",2021-10-25,"UJ34041HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1396","Ukunda","Household",2021-10-25,"UJ35062HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1397","Ukunda","Household",2021-10-26,"UK37143HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1398","Ukunda","Household",2021-10-26,"UK38404HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1399","Ukunda","Household",2021-11-02,"UM48213HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1400","Ukunda","Household",2021-11-02,"UM48213HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1401","Ukunda","Household",2021-11-09,"UP54302HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1402","Ukunda","Household",2021-11-15,"UQ57361HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1403","Ukunda","Household",2021-11-15,"UQ59349HL",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1404","Ukunda","Household",2021-11-16,"UR63390HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1405","Ukunda","Household",2021-11-16,"UR64382HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1406","Ukunda","Household",2021-11-22,"UJ33060HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1407","Ukunda","Household",2021-11-22,"UJ34041HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1408","Ukunda","Household",2021-11-22,"UJ35062HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1409","Ukunda","Household",2021-11-23,"UK37143HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1410","Ukunda","Household",2021-11-23,"UK39098HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1411","Ukunda","Household",2021-11-23,"UK39098HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1412","Ukunda","Household",2021-11-23,"UK39098HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1413","Ukunda","Household",2021-11-29,"UL43210HL",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1414","Ukunda","Household",2021-11-29,"UL44183HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1415","Ukunda","Household",2021-11-30,"UM46227HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1416","Ukunda","Household",2021-11-30,"UM48213HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1417","Ukunda","Household",2021-11-30,"UM48213HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1418","Ukunda","Household",2021-12-06,"UN49253HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1419","Ukunda","Household",2021-12-07,"UP53283HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1420","Ukunda","Household",2021-12-14,"UQ57361HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1421","Ukunda","Household",2021-12-14,"UQ58362HL",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1422","Ukunda","Household",2021-12-14,"UQ59349HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1423","Ukunda","Household",2021-12-14,"UQ60354HL",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1424","Ukunda","Household",2021-12-14,"UQ60354HL",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1425","Ukunda","Household",2021-12-14,"UQ60354HL",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1426","Ukunda","Household",2021-12-14,"UR64382HL",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1427","Ukunda","Household",2022-01-03,"UJ33060HL",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1428","Ukunda","Household",2022-01-03,"UJ34041HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1429","Ukunda","Household",2022-01-03,"UJ35062HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1430","Ukunda","Household",2022-01-04,"UK37143HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1431","Ukunda","Household",2022-01-04,"UK39098HL",0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1432","Ukunda","Household",2022-01-04,"UK39098HL",0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1433","Ukunda","Household",2022-01-04,"UK39098HL",0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1434","Ukunda","Household",2022-01-04,"UK39098HL",0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1435","Ukunda","Household",2022-01-10,"UL43210HL",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1436","Ukunda","Household",2022-01-11,"UM46227HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1437","Ukunda","Household",2022-01-11,"UM48213HL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1438","Ukunda","Household",2022-01-18,"UP55317HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1439","Ukunda","Household",2022-01-24,"UQ58362HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1440","Ukunda","Household",2022-01-24,"UQ59349HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1441","Ukunda","Household",2022-01-24,"UQ60354HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1442","Ukunda","Household",2022-01-25,"UR64382HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1443","Ukunda","Non-Household",2020-10-05,"UJ35808NL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1444","Ukunda","Non-Household",2020-10-05,"UJ36814NL",4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1445","Ukunda","Non-Household",2020-10-05,"UJ36814NL",4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1446","Ukunda","Non-Household",2020-10-05,"UJ36814NL",4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1447","Ukunda","Non-Household",2020-10-05,"UJ36814NL",4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1448","Ukunda","Non-Household",2020-10-06,"UJ33802NL",1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1449","Ukunda","Non-Household",2020-10-06,"UJ33802NL",1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1450","Ukunda","Non-Household",2020-10-06,"UJ33802NL",1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1451","Ukunda","Non-Household",2020-10-06,"UJ33802NL",1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1452","Ukunda","Non-Household",2020-10-06,"UJ33802NL",1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1453","Ukunda","Non-Household",2020-10-06,"UJ33802NL",1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1454","Ukunda","Non-Household",2020-10-07,"UK37817NL",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1455","Ukunda","Non-Household",2020-10-09,"UK39823NV",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1456","Ukunda","Non-Household",2020-10-09,"UK39823NV",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1457","Ukunda","Non-Household",2020-10-14,"UM48849NL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1458","Ukunda","Non-Household",2020-10-19,"UN50854NL",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1459","Ukunda","Non-Household",2020-10-21,"UN49852NL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1460","Ukunda","Non-Household",2020-10-22,"UP54870NL",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1461","Ukunda","Non-Household",2020-10-26,"UQ60886NL",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1462","Ukunda","Non-Household",2020-10-26,"UQ60886NL",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1463","Ukunda","Non-Household",2020-10-28,"UR62887NL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1464","Ukunda","Non-Household",2020-10-29,"UR63889NL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1465","Ukunda","Non-Household",2020-11-02,"UJ35808NL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1466","Ukunda","Non-Household",2020-11-03,"UJ33802NL",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1467","Ukunda","Non-Household",2020-11-03,"UJ33802NL",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1468","Ukunda","Non-Household",2020-11-03,"UJ33802NL",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1469","Ukunda","Non-Household",2020-11-04,"UK37817NL",2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1470","Ukunda","Non-Household",2020-11-04,"UK37817NL",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1471","Ukunda","Non-Household",2020-11-04,"UK39823NL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1472","Ukunda","Non-Household",2020-11-04,"UK39823NL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1473","Ukunda","Non-Household",2020-11-05,"UK40825NL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1474","Ukunda","Non-Household",2020-11-10,"",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1475","Ukunda","Non-Household",2020-11-10,"UL43836NL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1476","Ukunda","Non-Household",2020-11-11,"UL44837NL",4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"1477","Ukunda","Non-Household",2020-11-11,"UL44837NL",4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"1478","Ukunda","Non-Household",2020-11-11,"UL44837NL",4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"1479","Ukunda","Non-Household",2020-11-11,"UL44837NL",4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1480","Ukunda","Non-Household",2020-11-11,"UL44837NL",4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"1481","Ukunda","Non-Household",2020-11-16,"UN49852NL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1482","Ukunda","Non-Household",2020-11-18,"UP53866NL",0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"1483","Ukunda","Non-Household",2020-11-18,"UP54870NL",4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1484","Ukunda","Non-Household",2020-11-18,"UP54870NL",4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1485","Ukunda","Non-Household",2020-11-18,"UP54870NL",4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1486","Ukunda","Non-Household",2020-11-18,"UP54870NL",4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1487","Ukunda","Non-Household",2020-11-25,"UR62887NL",0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"1488","Ukunda","Non-Household",2020-11-25,"UR64895NL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1489","Ukunda","Non-Household",2020-11-26,"UR63889NL",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1490","Ukunda","Non-Household",2020-11-30,"UJ35808NL",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1491","Ukunda","Non-Household",2020-11-30,"UJ36814NL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1492","Ukunda","Non-Household",2020-12-01,"UJ33802NL",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1493","Ukunda","Non-Household",2020-12-01,"UJ33802NL",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1494","Ukunda","Non-Household",2020-12-03,"UK37817NL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1495","Ukunda","Non-Household",2020-12-07,"UL41830NL",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1496","Ukunda","Non-Household",2021-01-18,"UL41830NL",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1497","Ukunda","Non-Household",2021-01-18,"UL43836NL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1498","Ukunda","Non-Household",2021-02-09,"UJ33802NL",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1499","Ukunda","Non-Household",2021-02-09,"UJ33802NL",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1500","Ukunda","Non-Household",2021-02-09,"UJ33802NL",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1501","Ukunda","Non-Household",2021-02-15,"UL41830NL",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1502","Ukunda","Non-Household",2021-02-17,"UM48849NL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1503","Ukunda","Non-Household",2021-03-15,"UL41830NL",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1504","Ukunda","Non-Household",2021-03-15,"UL43836NL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1505","Ukunda","Non-Household",2021-04-12,"UL41830NL",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1506","Ukunda","Non-Household",2021-04-12,"UL43836NL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1507","Ukunda","Non-Household",2021-05-05,"UK39823NL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1508","Ukunda","Non-Household",2021-05-05,"UK39823NL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1509","Ukunda","Non-Household",2021-05-06,"UK37817NL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1510","Ukunda","Non-Household",2021-05-10,"UL41830NL",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1511","Ukunda","Non-Household",2021-05-10,"UL43836NL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1512","Ukunda","Non-Household",2021-05-12,"UM47846NL",0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"1513","Ukunda","Non-Household",2021-05-12,"UM47846NL",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1514","Ukunda","Non-Household",2021-05-18,"UN52861NL",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1515","Ukunda","Non-Household",2021-06-07,"UL41830NL",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1516","Ukunda","Non-Household",2021-06-07,"UL43836NL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1517","Ukunda","Non-Household",2021-06-09,"UM47846NL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1518","Ukunda","Non-Household",2021-07-05,"UL41830NL",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1519","Ukunda","Non-Household",2021-07-05,"UL43836NL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1520","Ukunda","Non-Household",2021-07-07,"UM47846NL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1521","Ukunda","Non-Household",2021-08-02,"UL41830NL",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1522","Ukunda","Non-Household",2021-08-02,"UL43836NL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1523","Ukunda","Non-Household",2021-08-03,"UM47846NL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1524","Ukunda","Non-Household",2021-09-06,"UL41830NL",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1525","Ukunda","Non-Household",2021-09-07,"UM47846NL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1526","Ukunda","Non-Household",2021-10-04,"UL41830NL",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1527","Ukunda","Non-Household",2021-10-04,"UL43836NL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1528","Ukunda","Non-Household",2021-10-05,"UM47846NL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1529","Ukunda","Non-Household",2021-11-01,"UL41830NL",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
